StudentID,SchoolID,FirstName,LastName,DateOfBirth,Gender,EnrollmentDate,IsActive,EconomicStatus,ELL,SpecialEducation,IEPStatus,PerformanceLevel,AttendancePropensity
7193,18,Gabriel,White,2010-03-22,Male,2024-02-15,1,Free,0,0,No IEP,87,0.91
7194,18,Eden,Garcia,2006-02-08,Male,2024-01-04,1,Free,0,0,No IEP,79,0.7
7195,18,Jordan,Williams,2007-09-01,Female,2024-05-08,1,Reduced,0,0,No IEP,81,0.79
7196,18,Alex,Hall,2013-08-26,Other,2024-01-24,1,Reduced,0,0,No IEP,72,0.63
7197,18,Oliver,Martinez,2009-09-22,Female,2023-11-07,1,Reduced,0,0,No IEP,53,0.78
7198,18,Bailey,Rodriguez,2008-11-18,Other,2023-05-08,1,Reduced,0,0,No IEP,87,0.94
7199,18,Parker,Garcia,2017-10-03,Female,2023-02-11,1,Reduced,0,0,No IEP,70,0.71
7200,18,Dakota,Jones,2006-06-22,Male,2024-03-24,1,Free,0,0,No IEP,73,0.67
7201,18,Finley,Allen,2016-04-21,Other,2023-11-27,1,Reduced,0,0,No IEP,59,0.9
7202,18,Isaiah,Smith,2019-07-21,Female,2023-04-05,1,Free,0,0,Current IEP,81,0.84
7203,18,Eden,Johnson,2011-10-24,Female,2023-12-31,0,Reduced,0,0,No IEP,67,0.68
7204,18,Harper,Hall,2014-10-20,Other,2023-12-28,1,Free,0,0,No IEP,85,0.56
7205,18,Isaiah,Miller,2017-05-27,Other,2024-04-07,1,Reduced,0,0,No IEP,58,0.73
7206,18,Finley,Smith,2015-02-23,Male,2022-08-06,1,Free,0,0,No IEP,54,0.6
7207,18,Gabriel,Davis,2014-12-26,Male,2023-11-09,1,Reduced,0,0,No IEP,34,0.84
7208,18,Casey,Brown,2007-04-18,Male,2023-03-19,1,Free,1,1,No IEP,65,0.79
7209,18,Casey,Rodriguez,2017-05-16,Female,2023-02-18,1,Reduced,0,0,No IEP,78,0.95
7210,18,Morgan,Allen,2020-03-18,Female,2022-09-07,1,Reduced,1,0,No IEP,51,0.71
7211,18,Bailey,Smith,2016-12-13,Female,2024-03-05,1,Free,0,0,No IEP,51,0.55
7212,18,Finley,Garcia,2015-06-21,Other,2024-03-03,1,Reduced,1,0,No IEP,24,0.71
7213,18,Oliver,Johnson,2008-12-03,Other,2024-04-28,1,Full Price,0,0,No IEP,53,0.96
7214,18,Alex,Jones,2016-01-11,Other,2022-09-24,1,Full Price,0,0,No IEP,73,0.84
7215,18,Dakota,Allen,2008-11-25,Male,2022-11-08,1,Free,0,0,No IEP,84,0.98
7216,18,Isaiah,Rodriguez,2020-11-14,Other,2024-01-26,1,Free,0,0,No IEP,68,0.89
7217,18,Kendrick,Jones,2018-02-17,Male,2023-04-26,1,Free,0,0,Current IEP,82,0.97
7218,18,Alex,Smith,2017-04-08,Female,2022-10-11,1,Full Price,0,0,No IEP,61,0.88
7219,18,Eden,Garcia,2015-05-05,Male,2023-05-17,1,Reduced,0,0,No IEP,86,0.75
7220,18,Morgan,Brown,2008-12-09,Male,2023-09-29,1,Reduced,0,0,No IEP,23,0.67
7221,18,Casey,Miller,2020-12-13,Female,2023-01-25,1,Reduced,0,0,No IEP,49,0.56
7222,18,Noah,Martinez,2014-12-09,Male,2023-12-25,1,Reduced,0,0,No IEP,85,0.89
7223,18,Eden,White,2013-02-04,Female,2023-11-16,1,Free,0,0,Current IEP,68,0.82
7224,18,Eden,Garcia,2018-11-14,Male,2023-08-02,1,Reduced,1,0,No IEP,21,0.54
7225,18,Kendrick,Jones,2009-03-09,Male,2023-07-31,1,Free,0,0,No IEP,78,0.96
7226,18,Eden,Garcia,2015-07-13,Other,2023-10-03,1,Free,0,0,No IEP,106,0.92
7227,18,Isaiah,Rodriguez,2018-10-20,Male,2022-12-30,1,Reduced,0,0,No IEP,30,0.82
7228,18,Morgan,Smith,2010-10-27,Other,2023-12-03,1,Reduced,1,0,No IEP,22,0.79
7229,18,Finley,Lee,2015-05-13,Other,2024-01-02,1,Reduced,0,0,No IEP,33,0.81
7230,18,Dakota,White,2012-08-09,Male,2023-11-23,1,Free,0,0,No IEP,61,0.76
7231,18,Oliver,Miller,2009-04-18,Male,2022-10-28,1,Reduced,1,0,No IEP,68,0.92
7232,18,Jordan,Smith,2013-07-03,Other,2023-07-26,1,Free,0,0,No IEP,82,0.75
7233,18,Morgan,Young,2006-09-19,Female,2022-11-14,1,Reduced,1,0,No IEP,62,0.84
7234,18,Parker,Garcia,2014-02-07,Male,2023-08-13,1,Reduced,1,0,Current IEP,71,0.94
7235,18,Kendrick,Lee,2008-06-18,Other,2023-08-23,1,Free,0,0,No IEP,98,0.93
7236,18,Dakota,Smith,2007-08-04,Other,2023-11-03,1,Full Price,0,0,No IEP,65,0.97
7237,18,Finley,Davis,2006-02-02,Other,2022-12-15,1,Free,1,0,Current IEP,61,0.9
7238,18,Isaiah,Hall,2009-10-17,Other,2024-03-20,1,Free,0,0,No IEP,61,0.92
7239,18,Gabriel,Williams,2019-05-10,Other,2022-12-12,1,Free,0,0,No IEP,50,0.91
7240,18,Dakota,Rodriguez,2008-07-12,Other,2023-08-11,1,Free,0,0,No IEP,107,0.82
7241,18,Dakota,Allen,2008-02-13,Other,2023-05-30,1,Full Price,0,0,No IEP,98,0.9
7242,18,Casey,Allen,2006-06-09,Male,2023-02-09,1,Reduced,1,0,Current IEP,63,0.85
7243,18,Casey,Martinez,2015-10-04,Male,2023-03-06,1,Full Price,1,0,No IEP,104,0.82
7244,18,Finley,Johnson,2015-03-25,Male,2022-10-18,1,Free,0,0,No IEP,57,0.79
7245,18,Oliver,Allen,2008-05-11,Male,2023-11-12,1,Full Price,0,0,Evaluation Pending,60,0.78
7246,18,Isaiah,Smith,2009-11-23,Female,2023-12-19,1,Reduced,0,0,No IEP,85,0.93
7247,18,Alex,Brown,2018-06-18,Male,2023-09-27,1,Reduced,0,0,No IEP,67,0.78
7248,18,Morgan,Brown,2012-01-21,Female,2023-07-21,1,Free,1,0,No IEP,82,0.84
7249,18,Casey,Johnson,2018-01-07,Male,2023-04-10,1,Free,0,0,No IEP,18,0.54
7250,18,Parker,Johnson,2019-08-24,Other,2023-12-11,1,Free,0,0,No IEP,86,0.91
7251,18,Dakota,Miller,2016-01-19,Other,2023-05-11,1,Full Price,0,0,Current IEP,63,0.97
7252,18,Bailey,Williams,2020-01-26,Female,2022-08-29,1,Reduced,0,0,No IEP,64,0.74
7253,18,Finley,Johnson,2010-10-16,Other,2023-12-22,1,Reduced,0,0,No IEP,95,0.92
7254,18,Oliver,Lee,2014-06-28,Other,2024-02-27,1,Reduced,0,0,No IEP,74,0.78
7255,18,Eden,Young,2020-11-22,Female,2023-12-31,1,Full Price,0,0,No IEP,10,0.79
7256,18,Bailey,Young,2013-11-01,Other,2023-10-01,1,Full Price,0,0,No IEP,81,0.94
7257,18,Eden,Allen,2014-03-24,Male,2023-09-18,1,Free,0,0,No IEP,106,0.83
7258,18,Jordan,Smith,2019-02-19,Other,2022-09-25,1,Free,0,0,No IEP,85,0.88
7259,18,Alex,Martinez,2018-11-27,Other,2024-03-20,1,Reduced,0,0,No IEP,88,0.67
7260,18,Jordan,Johnson,2014-10-16,Other,2022-07-26,1,Reduced,0,0,No IEP,74,0.75
7261,18,Finley,Garcia,2016-04-07,Female,2023-01-04,1,Reduced,0,1,No IEP,73,0.91
7262,18,Gabriel,Allen,2014-08-15,Female,2023-02-10,1,Full Price,0,0,Evaluation Pending,75,0.7
7263,18,Dakota,Allen,2018-09-15,Other,2024-05-15,0,Full Price,0,0,No IEP,74,0.91
7264,18,Jordan,Walker,2015-10-20,Other,2022-10-10,1,Full Price,0,0,No IEP,74,0.98
7265,18,Bailey,Hall,2008-11-19,Male,2023-06-07,1,Reduced,0,0,No IEP,32,0.69
7266,18,Alex,White,2012-02-11,Female,2023-09-04,1,Full Price,0,0,No IEP,80,0.89
7267,18,Dakota,Davis,2014-05-19,Male,2024-03-16,1,Free,0,0,No IEP,60,0.58
7268,18,Gabriel,Smith,2010-07-26,Other,2023-04-08,1,Free,1,0,No IEP,42,0.82
7269,18,Jordan,White,2016-12-24,Female,2022-08-23,1,Reduced,0,0,No IEP,102,0.9
7270,18,Morgan,Hall,2012-09-27,Other,2023-02-17,1,Free,0,0,No IEP,48,0.58
7271,18,Harper,Rodriguez,2009-12-24,Male,2023-06-11,1,Full Price,0,0,No IEP,42,0.79
7272,18,Noah,Brown,2019-07-15,Female,2023-08-17,1,Free,0,0,No IEP,80,0.85
7273,18,Finley,Miller,2017-07-15,Other,2022-12-11,1,Reduced,0,0,No IEP,78,0.74
7274,18,Jordan,Smith,2007-05-07,Female,2022-09-28,1,Full Price,0,0,No IEP,36,0.83
7275,18,Alex,Rodriguez,2009-04-18,Male,2022-07-03,1,Full Price,1,0,No IEP,59,0.78
7276,18,Isaiah,Lee,2011-01-04,Other,2022-09-21,1,Full Price,0,0,No IEP,75,0.92
7277,18,Logan,Smith,2020-04-11,Other,2022-08-31,1,Free,0,0,No IEP,24,0.7
7278,18,Gabriel,Lee,2006-06-18,Male,2022-12-23,1,Free,0,1,Current IEP,88,0.92
7279,18,Casey,Young,2007-12-05,Male,2023-09-13,1,Reduced,0,0,No IEP,63,0.92
7280,18,Dakota,Rodriguez,2009-03-22,Other,2023-01-29,1,Free,0,0,No IEP,76,0.89
7281,18,Alex,Miller,2009-01-17,Male,2023-02-05,1,Reduced,0,0,No IEP,42,0.82
7282,18,Harper,Johnson,2014-10-25,Male,2024-03-13,1,Full Price,0,0,No IEP,86,0.97
7283,18,Gabriel,Williams,2017-03-12,Female,2023-10-13,1,Full Price,0,1,No IEP,57,0.84
7284,18,Eden,Jones,2010-04-13,Other,2022-09-20,1,Full Price,0,0,Current IEP,50,0.88
7285,18,Logan,Johnson,2007-01-05,Other,2024-01-13,1,Free,0,0,No IEP,40,0.71
7286,18,Kendrick,Allen,2007-03-20,Male,2023-04-29,1,Reduced,0,0,No IEP,87,0.93
7287,18,Jordan,Hall,2010-05-15,Male,2023-11-20,1,Free,1,1,No IEP,62,0.74
7288,18,Bailey,Garcia,2013-03-05,Male,2023-11-17,1,Free,0,0,No IEP,47,0.72
7289,18,Dakota,Hall,2016-07-14,Female,2022-10-01,1,Reduced,0,0,No IEP,26,0.84
7290,18,Oliver,Jones,2015-02-28,Male,2022-07-03,1,Reduced,0,1,No IEP,93,0.78
7291,18,Dakota,Garcia,2015-03-25,Female,2023-02-20,1,Reduced,0,1,No IEP,28,0.67
7292,18,Jordan,Smith,2010-11-12,Female,2023-11-23,1,Free,0,0,No IEP,65,0.96
7293,18,Morgan,Garcia,2018-06-02,Male,2024-03-25,1,Full Price,0,0,No IEP,55,0.9
7294,18,Harper,Jones,2007-09-21,Other,2022-08-10,1,Free,0,0,Current IEP,63,0.96
7295,18,Isaiah,Smith,2011-10-24,Female,2022-10-03,0,Full Price,0,0,No IEP,54,0.52
7296,18,Oliver,Brown,2014-10-20,Female,2023-09-23,0,Reduced,1,1,Current IEP,67,0.92
7297,18,Finley,Garcia,2007-01-26,Male,2023-09-16,1,Full Price,0,0,No IEP,52,0.93
7298,18,Eden,Lee,2016-08-20,Other,2022-12-01,1,Full Price,0,0,No IEP,31,0.77
7299,18,Bailey,Garcia,2009-01-09,Male,2022-07-01,1,Reduced,0,0,No IEP,82,0.97
7300,18,Alex,Johnson,2015-04-03,Male,2022-11-24,1,Free,0,0,No IEP,74,0.96
7301,18,Gabriel,Martinez,2019-11-19,Other,2022-11-20,1,Full Price,0,0,No IEP,35,0.52
7302,18,Oliver,Hall,2012-11-08,Other,2024-04-12,1,Full Price,0,0,No IEP,57,0.89
7303,18,Noah,White,2014-11-09,Other,2023-02-15,0,Full Price,0,0,No IEP,107,0.63
7304,18,Kendrick,Allen,2016-12-18,Female,2022-12-21,1,Free,1,0,No IEP,74,0.83
7305,18,Gabriel,White,2014-12-22,Male,2024-01-16,1,Reduced,0,1,No IEP,78,0.69
7306,18,Morgan,Lee,2006-10-02,Female,2022-12-05,1,Free,0,0,No IEP,35,0.72
7307,18,Harper,Walker,2011-03-20,Female,2024-05-12,0,Free,0,0,No IEP,71,0.79
7308,18,Logan,Garcia,2015-04-01,Female,2022-12-08,1,Free,1,0,No IEP,30,0.53
7309,18,Morgan,Hall,2007-07-07,Female,2022-10-11,1,Free,0,0,No IEP,68,0.93
7310,18,Morgan,Lee,2015-06-26,Other,2022-10-27,1,Free,0,0,No IEP,51,0.9
7311,18,Kendrick,Jones,2018-12-04,Other,2023-02-03,1,Free,0,0,No IEP,42,0.73
7312,18,Isaiah,Miller,2015-01-28,Male,2022-10-17,1,Free,1,1,No IEP,31,0.54
7313,18,Parker,Jones,2019-12-28,Male,2024-01-23,1,Reduced,0,0,No IEP,82,0.83
7314,18,Morgan,White,2014-07-03,Other,2023-10-08,1,Reduced,0,0,No IEP,44,0.62
7315,18,Gabriel,Walker,2009-09-28,Other,2023-04-15,1,Reduced,0,0,No IEP,66,0.93
7316,18,Finley,Martinez,2018-10-08,Female,2023-05-09,1,Reduced,0,1,No IEP,79,0.77
7317,18,Finley,Smith,2012-09-05,Male,2023-08-13,1,Reduced,0,0,No IEP,29,0.71
7318,18,Noah,Johnson,2013-05-14,Female,2022-08-06,1,Free,0,0,No IEP,98,0.85
7319,18,Casey,Hall,2015-02-11,Other,2023-11-17,1,Reduced,0,0,No IEP,97,0.92
7320,18,Logan,Lee,2016-01-12,Female,2022-09-14,1,Reduced,0,0,No IEP,58,0.78
7321,18,Harper,Hall,2010-07-22,Female,2023-05-30,1,Full Price,0,0,No IEP,57,0.96
7322,18,Bailey,Johnson,2012-10-02,Male,2023-01-25,1,Full Price,0,1,No IEP,62,0.73
7323,18,Jordan,Allen,2006-01-04,Male,2023-07-22,1,Free,1,0,Evaluation Pending,72,0.96
7324,18,Noah,Rodriguez,2017-10-09,Female,2023-05-25,1,Free,0,0,No IEP,46,0.79
7325,18,Alex,Williams,2018-11-22,Female,2023-04-21,1,Free,0,1,No IEP,11,0.81
7326,18,Harper,Garcia,2019-01-01,Male,2023-02-18,0,Full Price,0,0,No IEP,25,0.62
7327,18,Jordan,Young,2010-11-18,Female,2023-07-02,1,Full Price,1,0,No IEP,68,0.62
7328,18,Kendrick,Young,2008-06-20,Other,2023-07-16,0,Reduced,0,0,No IEP,81,0.97
7329,18,Isaiah,Williams,2018-01-14,Female,2023-10-19,1,Full Price,0,0,No IEP,99,0.71
7330,18,Bailey,White,2012-06-14,Female,2023-10-09,1,Full Price,0,1,Current IEP,84,0.94
7331,18,Dakota,Johnson,2012-12-05,Female,2023-02-24,1,Reduced,1,1,No IEP,63,0.92
7332,18,Noah,Smith,2009-12-14,Male,2023-06-20,1,Free,1,0,No IEP,52,0.79
7333,18,Morgan,Johnson,2012-01-25,Other,2024-01-29,1,Full Price,0,0,No IEP,54,0.72
7334,18,Parker,White,2013-02-03,Male,2022-07-13,1,Reduced,0,0,No IEP,94,0.97
7335,18,Finley,Young,2018-01-23,Male,2023-08-03,1,Reduced,0,0,Current IEP,75,0.6
7336,18,Bailey,Johnson,2017-10-02,Male,2022-08-02,1,Reduced,0,1,No IEP,72,0.89
7337,18,Eden,Lee,2014-11-10,Male,2023-11-06,1,Free,0,0,No IEP,31,0.76
7338,18,Logan,Williams,2011-01-27,Other,2023-07-25,1,Full Price,0,0,No IEP,47,0.97
7339,18,Bailey,Williams,2010-10-16,Female,2023-02-13,1,Reduced,0,1,No IEP,105,0.96
7340,18,Jordan,Miller,2011-08-20,Male,2022-12-24,1,Full Price,1,0,No IEP,44,0.8
7341,18,Gabriel,Johnson,2018-01-25,Female,2023-10-08,1,Full Price,0,0,No IEP,51,0.76
7342,18,Bailey,Jones,2020-05-09,Male,2023-01-06,1,Reduced,0,0,No IEP,67,0.73
7343,18,Harper,Lee,2017-05-09,Female,2022-11-07,1,Free,0,0,No IEP,81,0.73
7344,18,Jordan,Allen,2012-04-01,Female,2024-05-24,1,Reduced,0,0,No IEP,53,0.88
7345,18,Isaiah,Rodriguez,2012-02-23,Male,2024-01-26,1,Reduced,0,0,No IEP,60,0.96
7346,18,Bailey,Brown,2018-07-23,Female,2022-11-29,1,Reduced,0,0,No IEP,84,0.94
7347,18,Kendrick,Martinez,2014-12-17,Other,2024-02-24,1,Reduced,0,0,No IEP,104,0.98
7348,18,Eden,Davis,2018-11-17,Male,2022-07-06,1,Reduced,0,0,Current IEP,60,0.82
7349,18,Harper,Young,2020-12-03,Female,2022-10-26,1,Free,0,0,No IEP,104,0.65
7350,18,Gabriel,Garcia,2009-06-02,Other,2023-07-06,1,Reduced,0,0,No IEP,51,0.92
7351,18,Oliver,Brown,2006-04-05,Female,2022-07-03,1,Free,1,0,No IEP,39,0.78
7352,18,Casey,Hall,2007-10-18,Other,2023-09-21,1,Free,1,0,No IEP,42,0.74
7353,18,Isaiah,Smith,2015-01-07,Female,2022-12-07,1,Reduced,0,0,No IEP,3,0.58
7354,18,Harper,Young,2020-05-08,Male,2024-01-06,1,Reduced,0,0,Current IEP,103,0.91
7355,18,Casey,Williams,2015-05-25,Other,2022-08-17,1,Full Price,0,0,No IEP,75,0.96
7356,18,Alex,Allen,2016-04-10,Male,2023-11-25,1,Free,0,0,No IEP,38,0.91
7357,18,Bailey,Williams,2018-10-19,Female,2023-02-19,1,Reduced,0,0,Current IEP,61,0.94
7358,18,Logan,Allen,2014-05-11,Female,2023-01-25,1,Full Price,0,0,No IEP,70,0.81
7359,18,Eden,Young,2011-05-25,Female,2024-01-24,1,Full Price,0,0,No IEP,59,0.7
7360,18,Dakota,Walker,2009-02-06,Male,2023-03-01,1,Free,0,0,No IEP,43,0.53
7361,18,Bailey,Williams,2015-07-24,Other,2022-12-23,1,Reduced,1,0,No IEP,41,0.78
7362,18,Logan,Williams,2017-06-02,Female,2023-02-08,1,Reduced,0,0,No IEP,87,0.85
7363,18,Kendrick,Smith,2010-04-03,Male,2023-09-30,1,Free,0,0,No IEP,74,0.89
7364,18,Jordan,Johnson,2008-08-03,Male,2023-01-22,0,Full Price,0,0,No IEP,75,0.7
7365,18,Dakota,Lee,2007-10-01,Other,2023-10-28,0,Free,1,0,No IEP,62,0.51
7366,18,Morgan,Allen,2012-10-19,Other,2023-01-05,1,Full Price,0,0,No IEP,71,0.57
7367,18,Finley,Jones,2017-09-03,Other,2023-05-21,1,Reduced,0,1,No IEP,103,0.71
7368,18,Isaiah,Williams,2010-11-26,Male,2023-06-25,1,Reduced,0,0,No IEP,77,0.96
7369,18,Finley,Lee,2007-07-26,Female,2023-09-06,1,Reduced,0,0,No IEP,79,0.88
7370,18,Noah,Miller,2011-09-15,Other,2023-05-05,1,Free,0,0,No IEP,46,0.56
7371,18,Parker,Brown,2017-01-18,Other,2023-10-02,1,Free,0,0,No IEP,75,0.93
7372,18,Gabriel,Williams,2008-07-11,Female,2023-10-13,1,Full Price,0,0,No IEP,58,0.57
7373,18,Gabriel,Rodriguez,2013-02-07,Female,2023-01-07,1,Full Price,0,0,No IEP,66,0.98
7374,18,Jordan,White,2020-12-23,Male,2022-08-02,1,Free,0,1,No IEP,85,0.94
7375,18,Finley,Smith,2008-04-18,Other,2023-04-16,1,Reduced,0,1,No IEP,89,0.53
7376,18,Parker,Johnson,2008-01-08,Other,2023-06-28,1,Full Price,0,0,No IEP,52,0.81
7377,19,Noah,Walker,2018-12-21,Female,2024-05-20,1,Reduced,1,0,No IEP,72,0.93
7378,19,Alex,Garcia,2013-12-18,Other,2022-11-19,1,Reduced,0,0,Current IEP,65,0.74
7379,19,Gabriel,Hall,2011-12-15,Male,2022-08-06,1,Full Price,0,0,No IEP,78,0.93
7380,19,Logan,Martinez,2010-07-04,Male,2023-01-03,1,Full Price,1,0,No IEP,97,0.95
7381,19,Parker,Garcia,2020-06-14,Other,2024-03-13,1,Full Price,0,0,No IEP,4,0.9
7382,19,Casey,Jones,2008-01-10,Other,2022-12-14,1,Reduced,0,0,No IEP,75,0.91
7383,19,Morgan,Martinez,2015-01-28,Other,2023-07-04,1,Reduced,0,0,No IEP,88,0.51
7384,19,Bailey,Garcia,2008-09-05,Female,2023-07-26,1,Reduced,0,0,No IEP,61,0.72
7385,19,Isaiah,Davis,2010-01-13,Male,2023-10-02,1,Full Price,0,0,No IEP,78,0.92
7386,19,Eden,Young,2017-02-19,Female,2023-12-31,1,Free,0,0,No IEP,49,0.62
7387,19,Kendrick,Martinez,2012-05-18,Male,2022-11-16,1,Full Price,1,0,No IEP,8,0.72
7388,19,Oliver,Young,2013-10-21,Other,2024-04-14,1,Free,0,1,No IEP,81,0.93
7389,19,Finley,Jones,2012-03-20,Female,2023-11-25,1,Free,0,0,No IEP,78,0.93
7390,19,Parker,Garcia,2011-03-27,Male,2023-03-26,1,Free,0,0,No IEP,83,0.95
7391,19,Noah,Johnson,2016-06-19,Male,2023-01-09,1,Free,0,0,No IEP,53,0.64
7392,19,Alex,Lee,2014-08-11,Other,2022-07-30,1,Reduced,0,0,Current IEP,60,0.96
7393,19,Morgan,Smith,2013-08-22,Other,2024-03-31,1,Full Price,0,0,No IEP,83,0.81
7394,19,Alex,White,2011-01-25,Other,2022-11-10,1,Full Price,0,1,No IEP,32,0.93
7395,19,Alex,Davis,2018-11-25,Male,2022-12-04,1,Free,0,1,No IEP,63,0.81
7396,19,Dakota,Brown,2016-04-05,Other,2024-02-14,1,Reduced,0,0,No IEP,21,0.66
7397,19,Casey,Martinez,2017-11-26,Male,2023-05-22,1,Full Price,0,0,No IEP,53,0.91
7398,19,Logan,Young,2016-05-28,Other,2023-07-10,1,Full Price,0,0,No IEP,88,0.98
7399,19,Morgan,Lee,2006-01-04,Other,2024-02-09,0,Full Price,0,0,No IEP,66,0.95
7400,19,Morgan,Hall,2006-06-01,Female,2023-05-21,1,Full Price,0,0,Current IEP,69,0.74
7401,19,Morgan,Davis,2006-01-18,Female,2024-02-05,1,Full Price,0,0,No IEP,53,0.97
7402,19,Bailey,Brown,2014-03-01,Male,2022-11-20,1,Full Price,0,0,No IEP,46,0.91
7403,19,Parker,Martinez,2013-03-10,Female,2023-01-07,1,Free,0,0,No IEP,45,0.71
7404,19,Dakota,Rodriguez,2007-10-06,Male,2024-01-25,1,Reduced,0,0,No IEP,54,0.6
7405,19,Bailey,Young,2006-04-20,Female,2024-03-31,1,Free,0,0,No IEP,58,0.79
7406,19,Harper,Williams,2014-07-16,Female,2022-12-20,1,Free,0,0,No IEP,84,0.7
7407,19,Harper,Lee,2014-03-23,Male,2024-02-18,1,Reduced,0,0,No IEP,68,0.93
7408,19,Parker,Lee,2012-04-06,Male,2023-11-03,1,Reduced,0,0,No IEP,90,0.93
7409,19,Gabriel,Johnson,2012-03-28,Female,2024-04-30,1,Free,0,1,No IEP,81,0.74
7410,19,Gabriel,Davis,2006-01-25,Female,2022-11-27,1,Free,1,0,No IEP,80,0.89
7411,19,Kendrick,Brown,2010-05-09,Female,2023-07-17,1,Full Price,0,0,No IEP,53,0.63
7412,19,Parker,Garcia,2014-06-01,Male,2023-02-15,1,Reduced,0,0,No IEP,43,0.55
7413,19,Isaiah,Lee,2006-01-26,Female,2022-12-11,1,Free,1,1,No IEP,87,0.89
7414,19,Logan,Johnson,2015-06-05,Other,2023-02-22,1,Full Price,0,0,No IEP,70,0.92
7415,19,Parker,Young,2010-01-14,Other,2023-02-24,1,Full Price,0,0,No IEP,40,0.68
7416,19,Finley,Miller,2007-01-04,Male,2023-12-17,1,Free,0,0,No IEP,42,0.74
7417,19,Logan,Smith,2019-07-09,Male,2024-01-11,1,Reduced,0,0,No IEP,39,0.51
7418,19,Eden,Jones,2015-06-12,Other,2023-03-10,1,Free,0,0,No IEP,107,0.95
7419,19,Isaiah,Walker,2019-10-13,Female,2022-08-17,1,Free,0,0,No IEP,74,0.96
7420,19,Casey,Young,2014-06-25,Male,2022-09-07,1,Reduced,0,0,No IEP,60,0.71
7421,19,Eden,Williams,2018-07-01,Male,2022-11-20,1,Free,0,0,No IEP,52,0.94
7422,19,Dakota,Brown,2011-01-20,Other,2022-11-17,1,Reduced,0,0,Current IEP,56,0.81
7423,19,Jordan,Jones,2013-05-03,Female,2023-06-08,1,Free,0,1,No IEP,96,0.91
7424,19,Alex,Smith,2009-11-15,Female,2022-07-30,1,Full Price,0,1,No IEP,67,0.9
7425,19,Morgan,Smith,2018-10-05,Female,2024-05-18,1,Free,1,0,No IEP,67,0.88
7426,19,Eden,Davis,2020-06-14,Other,2024-01-16,1,Free,0,0,No IEP,102,0.98
7427,19,Isaiah,Walker,2007-10-14,Female,2024-05-08,1,Reduced,1,0,No IEP,88,0.95
7428,19,Isaiah,Garcia,2015-07-16,Female,2023-06-25,1,Reduced,0,0,Current IEP,92,0.95
7429,19,Logan,Lee,2012-12-21,Female,2022-12-04,1,Reduced,0,0,No IEP,49,0.85
7430,19,Alex,Johnson,2008-08-25,Female,2024-03-25,1,Free,1,0,No IEP,55,0.75
7431,19,Alex,Rodriguez,2014-05-19,Female,2023-05-03,1,Free,0,1,No IEP,84,0.88
7432,19,Bailey,Rodriguez,2018-02-24,Male,2022-08-20,1,Reduced,0,0,No IEP,73,0.73
7433,19,Dakota,Davis,2009-11-08,Female,2023-12-10,1,Reduced,0,0,No IEP,78,0.93
7434,19,Harper,Hall,2007-04-22,Female,2024-02-29,1,Free,1,0,No IEP,91,0.88
7435,19,Isaiah,Williams,2018-01-03,Female,2023-03-21,1,Reduced,0,0,Current IEP,76,0.88
7436,19,Alex,Hall,2007-11-03,Female,2023-04-08,1,Reduced,0,0,No IEP,77,0.95
7437,19,Noah,Martinez,2020-10-08,Other,2022-12-20,1,Full Price,0,0,No IEP,53,0.78
7438,19,Logan,Martinez,2020-05-16,Male,2023-12-20,1,Full Price,0,0,No IEP,34,0.84
7439,19,Finley,Davis,2010-10-02,Male,2024-01-06,1,Full Price,0,0,Current IEP,42,0.94
7440,19,Parker,Hall,2014-04-04,Other,2023-02-07,1,Reduced,0,0,No IEP,39,0.95
7441,19,Alex,Martinez,2012-03-20,Male,2022-08-30,1,Free,0,0,No IEP,82,0.92
7442,19,Parker,Miller,2014-10-15,Other,2023-12-23,1,Free,0,0,No IEP,80,0.95
7443,19,Isaiah,White,2017-09-04,Other,2024-01-07,1,Reduced,0,0,No IEP,104,0.79
7444,19,Parker,Smith,2010-08-11,Female,2024-04-14,1,Reduced,1,0,No IEP,44,0.63
7445,19,Jordan,Lee,2019-03-28,Male,2024-02-25,1,Reduced,0,0,No IEP,53,0.88
7446,19,Eden,Smith,2015-02-05,Female,2023-06-18,1,Reduced,0,0,No IEP,78,0.88
7447,19,Noah,Johnson,2008-10-04,Female,2023-04-13,1,Free,0,0,No IEP,31,0.8
7448,19,Dakota,Garcia,2013-11-04,Male,2022-12-30,1,Full Price,0,0,No IEP,74,0.73
7449,19,Isaiah,Hall,2015-08-07,Male,2023-05-17,1,Free,0,1,No IEP,108,0.76
7450,19,Noah,Miller,2013-07-01,Male,2022-12-29,1,Full Price,0,0,No IEP,59,0.91
7451,19,Parker,Martinez,2015-09-21,Female,2023-04-24,1,Free,0,1,No IEP,61,0.89
7452,19,Casey,Jones,2011-08-26,Female,2024-04-30,1,Reduced,0,0,No IEP,37,0.55
7453,19,Eden,Williams,2007-01-05,Male,2023-09-28,1,Free,0,1,No IEP,43,0.82
7454,19,Finley,Hall,2014-05-14,Female,2022-11-08,1,Free,0,0,No IEP,29,0.79
7455,19,Morgan,Garcia,2017-07-16,Male,2023-09-16,0,Full Price,0,0,No IEP,79,0.92
7456,19,Gabriel,Johnson,2008-01-18,Female,2023-10-31,1,Free,0,0,No IEP,71,0.74
7457,19,Kendrick,Williams,2009-11-26,Other,2022-12-08,1,Free,0,0,No IEP,51,0.62
